SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020
40,3,6,1,0,Alabama,Alabama,5025437,5032962
50,3,6,1,1,Alabama,Autauga County,58805,58914
50,3,6,1,3,Alabama,Baldwin County,231778,233252
50,3,6,1,5,Alabama,Barbour County,25225,24958
50,3,6,1,7,Alabama,Bibb County,22285,22181
50,3,6,1,9,Alabama,Blount County,59125,59099
50,3,6,1,11,Alabama,Bullock County,10357,10239
50,3,6,1,13,Alabama,Butler County,19044,19022
50,3,6,1,15,Alabama,Calhoun County,116439,116238
50,3,6,1,17,Alabama,Chambers County,34696,34581
50,3,6,1,19,Alabama,Cherokee County,24981,24978
50,3,6,1,21,Alabama,Chilton County,45006,45053
50,3,6,1,23,Alabama,Choctaw County,12667,12623
50,3,6,1,25,Alabama,Clarke County,23086,22982
50,3,6,1,27,Alabama,Clay County,14240,14216
50,3,6,1,29,Alabama,Cleburne County,15052,15062
50,3,6,1,31,Alabama,Coffee County,53467,53571
50,3,6,1,33,Alabama,Colbert County,57231,57306
50,3,6,1,35,Alabama,Conecuh County,11597,11554
50,3,6,1,37,Alabama,Coosa County,10392,10338
50,3,6,1,39,Alabama,Covington County,37564,37508
50,3,6,1,41,Alabama,Crenshaw County,13204,13174
50,3,6,1,43,Alabama,Cullman County,87848,88128
50,3,6,1,45,Alabama,Dale County,49327,49266
50,3,6,1,47,Alabama,Dallas County,38465,38176
50,3,6,1,49,Alabama,DeKalb County,71620,71662
50,3,6,1,51,Alabama,Elmore County,87976,87866
50,3,6,1,53,Alabama,Escambia County,36767,36685
50,3,6,1,55,Alabama,Etowah County,103423,103441
50,3,6,1,57,Alabama,Fayette County,16326,16331
50,3,6,1,59,Alabama,Franklin County,32118,32088
50,3,6,1,61,Alabama,Geneva County,26658,26698
50,3,6,1,63,Alabama,Greene County,7732,7701
50,3,6,1,65,Alabama,Hale County,14785,14768
50,3,6,1,67,Alabama,Henry County,17144,17172
50,3,6,1,69,Alabama,Houston County,107204,107306
50,3,6,1,71,Alabama,Jackson County,52569,52542
50,3,6,1,73,Alabama,Jefferson County,674330,674720
50,3,6,1,75,Alabama,Lamar County,13966,13946
50,3,6,1,77,Alabama,Lauderdale County,93566,94032
50,3,6,1,79,Alabama,Lawrence County,33071,33085
50,3,6,1,81,Alabama,Lee County,174337,174838
50,3,6,1,83,Alabama,Limestone County,103563,104193
50,3,6,1,85,Alabama,Lowndes County,10316,10281
50,3,6,1,87,Alabama,Macon County,19531,19464
50,3,6,1,89,Alabama,Madison County,388158,390515
50,3,6,1,91,Alabama,Marengo County,19321,19266
50,3,6,1,93,Alabama,Marion County,29343,29192
50,3,6,1,95,Alabama,Marshall County,97605,97696
50,3,6,1,97,Alabama,Mobile County,414812,414414
50,3,6,1,99,Alabama,Monroe County,19772,19707
50,3,6,1,101,Alabama,Montgomery County,228953,228345
50,3,6,1,103,Alabama,Morgan County,123439,123321
50,3,6,1,105,Alabama,Perry County,8512,8455
50,3,6,1,107,Alabama,Pickens County,19127,18956
50,3,6,1,109,Alabama,Pike County,33003,32906
50,3,6,1,111,Alabama,Randolph County,21971,22097
50,3,6,1,113,Alabama,Russell County,59170,59251
50,3,6,1,115,Alabama,St. Clair County,91504,91703
50,3,6,1,117,Alabama,Shelby County,223031,223898
50,3,6,1,119,Alabama,Sumter County,12347,12193
50,3,6,1,121,Alabama,Talladega County,82137,81390
50,3,6,1,123,Alabama,Tallapoosa County,41315,41292
50,3,6,1,125,Alabama,Tuscaloosa County,228133,232604
50,3,6,1,127,Alabama,Walker County,65351,65147
50,3,6,1,129,Alabama,Washington County,15391,15334
50,3,6,1,131,Alabama,Wilcox County,10602,10539
50,3,6,1,133,Alabama,Winston County,23557,23503
40,4,9,2,0,Alaska,Alaska,733383,732906
50,4,9,2,13,Alaska,Aleutians East Borough,3419,3425
50,4,9,2,16,Alaska,Aleutians West Census Area,5232,5177
50,4,9,2,20,Alaska,Anchorage Municipality,291242,290877
50,4,9,2,50,Alaska,Bethel Census Area,18665,18672
50,4,9,2,60,Alaska,Bristol Bay Borough,841,827
50,4,9,2,63,Alaska,Chugach Census Area,7107,7082
50,4,9,2,66,Alaska,Copper River Census Area,2614,2616
50,4,9,2,68,Alaska,Denali Borough,1623,1612
50,4,9,2,70,Alaska,Dillingham Census Area,4857,4839
50,4,9,2,90,Alaska,Fairbanks North Star Borough,95665,95333
50,4,9,2,100,Alaska,Haines Borough,2084,2089
50,4,9,2,105,Alaska,Hoonah-Angoon Census Area,2361,2362
50,4,9,2,110,Alaska,Juneau City and Borough,32255,32204
50,4,9,2,122,Alaska,Kenai Peninsula Borough,58797,58939
50,4,9,2,130,Alaska,Ketchikan Gateway Borough,13954,13913
50,4,9,2,150,Alaska,Kodiak Island Borough,13098,13046
50,4,9,2,158,Alaska,Kusilvak Census Area,8364,8367
50,4,9,2,164,Alaska,Lake and Peninsula Borough,1472,1447
50,4,9,2,170,Alaska,Matanuska-Susitna Borough,107073,107514
50,4,9,2,180,Alaska,Nome Census Area,10046,10025
50,4,9,2,185,Alaska,North Slope Borough,11032,11000
50,4,9,2,188,Alaska,Northwest Arctic Borough,7794,7797
50,4,9,2,195,Alaska,Petersburg Borough,3396,3397
50,4,9,2,198,Alaska,Prince of Wales-Hyder Census Area,5758,5745
50,4,9,2,220,Alaska,Sitka City and Borough,8454,8430
50,4,9,2,230,Alaska,Skagway Municipality,1240,1237
50,4,9,2,240,Alaska,Southeast Fairbanks Census Area,6809,6825
50,4,9,2,275,Alaska,Wrangell City and Borough,2125,2126
50,4,9,2,282,Alaska,Yakutat City and Borough,662,682
50,4,9,2,290,Alaska,Yukon-Koyukuk Census Area,5344,5301
40,4,8,4,0,Arizona,Arizona,7158104,7186647
50,4,8,4,1,Arizona,Apache County,66045,65913
50,4,8,4,3,Arizona,Cochise County,125440,125527
50,4,8,4,5,Arizona,Coconino County,145111,145182
50,4,8,4,7,Arizona,Gila County,53268,53338
50,4,8,4,9,Arizona,Graham County,38538,38626
50,4,8,4,11,Arizona,Greenlee County,9564,9531
50,4,8,4,12,Arizona,La Paz County,16554,16562
50,4,8,4,13,Arizona,Maricopa County,4425302,4445025
50,4,8,4,15,Arizona,Mohave County,213261,214167
50,4,8,4,17,Arizona,Navajo County,106712,106748
50,4,8,4,19,Arizona,Pima County,1043431,1045245
50,4,8,4,21,Arizona,Pinal County,425993,430231
50,4,8,4,23,Arizona,Santa Cruz County,47669,47711
50,4,8,4,25,Arizona,Yavapai County,236210,237223
50,4,8,4,27,Arizona,Yuma County,205006,205618
40,3,7,5,0,Arkansas,Arkansas,3011530,3014399
50,3,7,5,1,Arkansas,Arkansas County,17146,17106
50,3,7,5,3,Arkansas,Ashley County,19060,18959
50,3,7,5,5,Arkansas,Baxter County,41634,41692
50,3,7,5,7,Arkansas,Benton County,284333,286597
50,3,7,5,9,Arkansas,Boone County,37372,37386
50,3,7,5,11,Arkansas,Bradley County,10552,10501
50,3,7,5,13,Arkansas,Calhoun County,4743,4738
50,3,7,5,15,Arkansas,Carroll County,28261,28245
50,3,7,5,17,Arkansas,Chicot County,10208,10154
50,3,7,5,19,Arkansas,Clark County,21459,21404
50,3,7,5,21,Arkansas,Clay County,14553,14535
50,3,7,5,23,Arkansas,Cleburne County,24717,24712
50,3,7,5,25,Arkansas,Cleveland County,7549,7551
50,3,7,5,27,Arkansas,Columbia County,22800,22747
50,3,7,5,29,Arkansas,Conway County,20710,20733
50,3,7,5,31,Arkansas,Craighead County,111242,111624
50,3,7,5,33,Arkansas,Crawford County,60140,60164
50,3,7,5,35,Arkansas,Crittenden County,48161,48076
50,3,7,5,37,Arkansas,Cross County,16834,16800
50,3,7,5,39,Arkansas,Dallas County,6479,6441
50,3,7,5,41,Arkansas,Desha County,11393,11319
50,3,7,5,43,Arkansas,Drew County,17353,17321
50,3,7,5,45,Arkansas,Faulkner County,123500,123830
50,3,7,5,47,Arkansas,Franklin County,17094,17131
50,3,7,5,49,Arkansas,Fulton County,12072,12052
50,3,7,5,51,Arkansas,Garland County,100174,100259
50,3,7,5,53,Arkansas,Grant County,17959,18016
50,3,7,5,55,Arkansas,Greene County,45729,45855
50,3,7,5,57,Arkansas,Hempstead County,20072,19993
50,3,7,5,59,Arkansas,Hot Spring County,33049,33086
50,3,7,5,61,Arkansas,Howard County,12788,12760
50,3,7,5,63,Arkansas,Independence County,37932,37941
50,3,7,5,65,Arkansas,Izard County,13579,13604
50,3,7,5,67,Arkansas,Jackson County,16755,16742
50,3,7,5,69,Arkansas,Jefferson County,67254,66825
50,3,7,5,71,Arkansas,Johnson County,25747,25721
50,3,7,5,73,Arkansas,Lafayette County,6306,6294
50,3,7,5,75,Arkansas,Lawrence County,16225,16221
50,3,7,5,77,Arkansas,Lee County,8649,8582
50,3,7,5,79,Arkansas,Lincoln County,12940,12893
50,3,7,5,81,Arkansas,Little River County,12029,11978
50,3,7,5,83,Arkansas,Logan County,21132,21108
50,3,7,5,85,Arkansas,Lonoke County,74019,74065
50,3,7,5,87,Arkansas,Madison County,16529,16555
50,3,7,5,89,Arkansas,Marion County,16821,16867
50,3,7,5,91,Arkansas,Miller County,42596,42586
50,3,7,5,93,Arkansas,Mississippi County,40681,40535
50,3,7,5,95,Arkansas,Monroe County,6794,6769
50,3,7,5,97,Arkansas,Montgomery County,8479,8482
50,3,7,5,99,Arkansas,Nevada County,8314,8284
50,3,7,5,101,Arkansas,Newton County,7224,7193
50,3,7,5,103,Arkansas,Ouachita County,22650,22620
50,3,7,5,105,Arkansas,Perry County,10016,9996
50,3,7,5,107,Arkansas,Phillips County,16514,16383
50,3,7,5,109,Arkansas,Pike County,10165,10158
50,3,7,5,111,Arkansas,Poinsett County,22963,22953
50,3,7,5,113,Arkansas,Polk County,19221,19186
50,3,7,5,115,Arkansas,Pope County,63388,63414
50,3,7,5,117,Arkansas,Prairie County,8283,8247
50,3,7,5,119,Arkansas,Pulaski County,399110,399252
50,3,7,5,121,Arkansas,Randolph County,18573,18593
50,3,7,5,123,Arkansas,St. Francis County,23092,23019
50,3,7,5,125,Arkansas,Saline County,123424,123830
50,3,7,5,127,Arkansas,Scott County,9832,9828
50,3,7,5,129,Arkansas,Searcy County,7833,7845
50,3,7,5,131,Arkansas,Sebastian County,127799,127807
50,3,7,5,133,Arkansas,Sevier County,15840,15778
50,3,7,5,135,Arkansas,Sharp County,17270,17313
50,3,7,5,137,Arkansas,Stone County,12356,12350
50,3,7,5,139,Arkansas,Union County,39059,38942
50,3,7,5,141,Arkansas,Van Buren County,15797,15803
50,3,7,5,143,Arkansas,Washington County,245847,246756
50,3,7,5,145,Arkansas,White County,76825,76854
50,3,7,5,147,Arkansas,Woodruff County,6270,6222
50,3,7,5,149,Arkansas,Yell County,20262,20218
40,4,9,6,0,California,California,39555703,39527808
50,4,9,6,1,California,Alameda County,1682246,1680489
50,4,9,6,3,California,Alpine County,1178,1180
50,4,9,6,5,California,Amador County,40487,40567
50,4,9,6,7,California,Butte County,211629,210204
50,4,9,6,9,California,Calaveras County,45285,45349
50,4,9,6,11,California,Colusa County,21835,21858
50,4,9,6,13,California,Contra Costa County,1166035,1166249
50,4,9,6,15,California,Del Norte County,27749,27619
50,4,9,6,17,California,El Dorado County,191189,191237
50,4,9,6,19,California,Fresno County,1008661,1009563
50,4,9,6,21,California,Glenn County,28910,28889
50,4,9,6,23,California,Humboldt County,136462,136298
50,4,9,6,25,California,Imperial County,179705,179532
50,4,9,6,27,California,Inyo County,19020,18989
50,4,9,6,29,California,Kern County,909227,905960
50,4,9,6,31,California,Kings County,152480,152813
50,4,9,6,33,California,Lake County,68162,68208
50,4,9,6,35,California,Lassen County,32729,32349
50,4,9,6,37,California,Los Angeles County,10017414,9996510
50,4,9,6,39,California,Madera County,156258,156396
50,4,9,6,41,California,Marin County,262312,261337
50,4,9,6,43,California,Mariposa County,17133,17130
50,4,9,6,45,California,Mendocino County,91585,91348
50,4,9,6,47,California,Merced County,282457,282895
50,4,9,6,49,California,Modoc County,8707,8679
50,4,9,6,51,California,Mono County,13199,13222
50,4,9,6,53,California,Monterey County,441022,440493
50,4,9,6,55,California,Napa County,138023,137481
50,4,9,6,57,California,Nevada County,102234,102280
50,4,9,6,59,California,Orange County,3187279,3186167
50,4,9,6,61,California,Placer County,404767,405971
50,4,9,6,63,California,Plumas County,19794,19745
50,4,9,6,65,California,Riverside County,2419962,2424446
50,4,9,6,67,California,Sacramento County,1585027,1586769
50,4,9,6,69,California,San Benito County,64205,64525
50,4,9,6,71,California,San Bernardino County,2181653,2183200
50,4,9,6,73,California,San Diego County,3298648,3301110
50,4,9,6,75,California,San Francisco County,878550,875139
50,4,9,6,77,California,San Joaquin County,779234,780618
50,4,9,6,79,California,San Luis Obispo County,282440,282257
50,4,9,6,81,California,San Mateo County,764508,762639
50,4,9,6,83,California,Santa Barbara County,448214,448325
50,4,9,6,85,California,Santa Clara County,1936274,1931349
50,4,9,6,87,California,Santa Cruz County,272163,271758
50,4,9,6,89,California,Shasta County,182452,182191
50,4,9,6,91,California,Sierra County,3232,3226
50,4,9,6,93,California,Siskiyou County,44076,43983
50,4,9,6,95,California,Solano County,453556,452895
50,4,9,6,97,California,Sonoma County,488860,488514
50,4,9,6,99,California,Stanislaus County,553284,553702
50,4,9,6,101,California,Sutter County,99632,99463
50,4,9,6,103,California,Tehama County,65912,65760
50,4,9,6,105,California,Trinity County,16116,16099
50,4,9,6,107,California,Tulare County,473118,473915
50,4,9,6,109,California,Tuolumne County,55612,55369
50,4,9,6,111,California,Ventura County,844358,843793
50,4,9,6,113,California,Yolo County,217871,217760
50,4,9,6,115,California,Yuba County,81573,81996
40,4,8,8,0,Colorado,Colorado,5775326,5786873
50,4,8,8,1,Colorado,Adams County,519580,520411
50,4,8,8,3,Colorado,Alamosa County,16378,16377
50,4,8,8,5,Colorado,Arapahoe County,655085,655269
50,4,8,8,7,Colorado,Archuleta County,13356,13426
50,4,8,8,9,Colorado,Baca County,3506,3478
50,4,8,8,11,Colorado,Bent County,5643,5472
50,4,8,8,13,Colorado,Boulder County,330761,330982
50,4,8,8,14,Colorado,Broomfield County,74103,74482
50,4,8,8,15,Colorado,Chaffee County,19475,19486
50,4,8,8,17,Colorado,Cheyenne County,1749,1746
50,4,8,8,19,Colorado,Clear Creek County,9364,9358
50,4,8,8,21,Colorado,Conejos County,7464,7457
50,4,8,8,23,Colorado,Costilla County,3494,3499
50,4,8,8,25,Colorado,Crowley County,5927,5707
50,4,8,8,27,Colorado,Custer County,4707,4724
50,4,8,8,29,Colorado,Delta County,31203,31062
50,4,8,8,31,Colorado,Denver County,715509,717680
50,4,8,8,33,Colorado,Dolores County,2325,2331
50,4,8,8,35,Colorado,Douglas County,357993,360315
50,4,8,8,37,Colorado,Eagle County,55721,55657
50,4,8,8,39,Colorado,Elbert County,26050,26211
50,4,8,8,41,Colorado,El Paso County,731786,733721
50,4,8,8,43,Colorado,Fremont County,48937,48880
50,4,8,8,45,Colorado,Garfield County,61686,61793
50,4,8,8,47,Colorado,Gilpin County,5803,5817
50,4,8,8,49,Colorado,Grand County,15714,15748
50,4,8,8,51,Colorado,Gunnison County,16921,16950
50,4,8,8,53,Colorado,Hinsdale County,784,789
50,4,8,8,55,Colorado,Huerfano County,6812,6824
50,4,8,8,57,Colorado,Jackson County,1380,1379
50,4,8,8,59,Colorado,Jefferson County,582929,583131
50,4,8,8,61,Colorado,Kiowa County,1446,1453
50,4,8,8,63,Colorado,Kit Carson County,7081,7062
50,4,8,8,65,Colorado,Lake County,7432,7409
50,4,8,8,67,Colorado,La Plata County,55635,55679
50,4,8,8,69,Colorado,Larimer County,359069,359942
50,4,8,8,71,Colorado,Las Animas County,14553,14491
50,4,8,8,73,Colorado,Lincoln County,5678,5666
50,4,8,8,75,Colorado,Logan County,21532,21221
50,4,8,8,77,Colorado,Mesa County,155710,156007
50,4,8,8,79,Colorado,Mineral County,865,870
50,4,8,8,81,Colorado,Moffat County,13293,13267
50,4,8,8,83,Colorado,Montezuma County,25848,25890
50,4,8,8,85,Colorado,Montrose County,42684,42825
50,4,8,8,87,Colorado,Morgan County,29110,29080
50,4,8,8,89,Colorado,Otero County,18685,18659
50,4,8,8,91,Colorado,Ouray County,4879,4879
50,4,8,8,93,Colorado,Park County,17397,17425
50,4,8,8,95,Colorado,Phillips County,4534,4528
50,4,8,8,97,Colorado,Pitkin County,17362,17363
50,4,8,8,99,Colorado,Prowers County,11997,12012
50,4,8,8,101,Colorado,Pueblo County,168167,168334
50,4,8,8,103,Colorado,Rio Blanco County,6528,6522
50,4,8,8,105,Colorado,Rio Grande County,11539,11538
50,4,8,8,107,Colorado,Routt County,24829,24837
50,4,8,8,109,Colorado,Saguache County,6373,6396
50,4,8,8,111,Colorado,San Juan County,704,710
50,4,8,8,113,Colorado,San Miguel County,8068,8053
50,4,8,8,115,Colorado,Sedgwick County,2404,2391
50,4,8,8,117,Colorado,Summit County,31289,31237
50,4,8,8,119,Colorado,Teller County,24708,24746
50,4,8,8,121,Colorado,Washington County,4816,4810
50,4,8,8,123,Colorado,Weld County,328981,331434
50,4,8,8,125,Colorado,Yuma County,9985,9975
40,1,1,9,0,Connecticut,Connecticut,3607750,3579643
50,1,1,9,110,Connecticut,Capitol Planning Region,977686,964034
50,1,1,9,120,Connecticut,Greater Bridgeport Planning Region,325800,324360
50,1,1,9,130,Connecticut,Lower Connecticut River Valley Planning Region,174226,173266
50,1,1,9,140,Connecticut,Naugatuck Valley Planning Region,450148,448993
50,1,1,9,150,Connecticut,Northeastern Connecticut Planning Region,95314,95212
50,1,1,9,160,Connecticut,Northwest Hills Planning Region,112463,112206
50,1,1,9,170,Connecticut,South Central Connecticut Planning Region,570746,564449
50,1,1,9,180,Connecticut,Southeastern Connecticut Planning Region,280467,278383
50,1,1,9,190,Connecticut,Western Connecticut Planning Region,620900,618740
40,3,5,10,0,Delaware,Delaware,989950,991890
50,3,5,10,1,Delaware,Kent County,181849,182322
50,3,5,10,3,Delaware,New Castle County,570722,570941
50,3,5,10,5,Delaware,Sussex County,237379,238627
40,3,5,11,0,District of Columbia,District of Columbia,689544,670958
50,3,5,11,1,District of Columbia,District of Columbia,689544,670958
40,3,5,12,0,Florida,Florida,21538207,21591325
50,3,5,12,1,Florida,Alachua County,278478,279767
50,3,5,12,3,Florida,Baker County,28259,28114
50,3,5,12,5,Florida,Bay County,175226,174551
50,3,5,12,7,Florida,Bradford County,28300,28235
50,3,5,12,9,Florida,Brevard County,606616,608765
50,3,5,12,11,Florida,Broward County,1944376,1943437
50,3,5,12,13,Florida,Calhoun County,13641,13703
50,3,5,12,15,Florida,Charlotte County,186823,188023
50,3,5,12,17,Florida,Citrus County,153843,154563
50,3,5,12,19,Florida,Clay County,218249,218949
50,3,5,12,21,Florida,Collier County,375763,377327
50,3,5,12,23,Florida,Columbia County,69703,69758
50,3,5,12,27,Florida,DeSoto County,33979,34093
50,3,5,12,29,Florida,Dixie County,16757,16697
50,3,5,12,31,Florida,Duval County,995569,997800
50,3,5,12,33,Florida,Escambia County,321905,322547
50,3,5,12,35,Florida,Flagler County,115378,116031
50,3,5,12,37,Florida,Franklin County,12450,12473
50,3,5,12,39,Florida,Gadsden County,43823,43427
50,3,5,12,41,Florida,Gilchrist County,17860,17890
50,3,5,12,43,Florida,Glades County,12128,12079
50,3,5,12,45,Florida,Gulf County,14198,14270
50,3,5,12,47,Florida,Hamilton County,14004,13733
50,3,5,12,49,Florida,Hardee County,25326,25335
50,3,5,12,51,Florida,Hendry County,39623,39726
50,3,5,12,53,Florida,Hernando County,194510,195610
50,3,5,12,55,Florida,Highlands County,101234,101341
50,3,5,12,57,Florida,Hillsborough County,1459773,1466246
50,3,5,12,59,Florida,Holmes County,19661,19591
50,3,5,12,61,Florida,Indian River County,159794,160454
50,3,5,12,63,Florida,Jackson County,47318,47104
50,3,5,12,65,Florida,Jefferson County,14512,14403
50,3,5,12,67,Florida,Lafayette County,8228,8236
50,3,5,12,69,Florida,Lake County,383959,386221
50,3,5,12,71,Florida,Lee County,760827,765575
50,3,5,12,73,Florida,Leon County,292205,293925
50,3,5,12,75,Florida,Levy County,42912,43065
50,3,5,12,77,Florida,Liberty County,7980,7818
50,3,5,12,79,Florida,Madison County,17970,17863
50,3,5,12,81,Florida,Manatee County,399711,401622
50,3,5,12,83,Florida,Marion County,375892,377432
50,3,5,12,85,Florida,Martin County,158432,158656
50,3,5,12,86,Florida,Miami-Dade County,2701762,2695519
50,3,5,12,87,Florida,Monroe County,82871,82851
50,3,5,12,89,Florida,Nassau County,90359,91040
50,3,5,12,91,Florida,Okaloosa County,211667,212082
50,3,5,12,93,Florida,Okeechobee County,39644,39662
50,3,5,12,95,Florida,Orange County,1429910,1431608
50,3,5,12,97,Florida,Osceola County,388647,391130
50,3,5,12,99,Florida,Palm Beach County,1492191,1494203
50,3,5,12,101,Florida,Pasco County,561909,566170
50,3,5,12,103,Florida,Pinellas County,959090,959805
50,3,5,12,105,Florida,Polk County,725042,730148
50,3,5,12,107,Florida,Putnam County,73321,73383
50,3,5,12,109,Florida,St. Johns County,273426,277119
50,3,5,12,111,Florida,St. Lucie County,329226,331453
50,3,5,12,113,Florida,Santa Rosa County,187994,189024
50,3,5,12,115,Florida,Sarasota County,434008,436262
50,3,5,12,117,Florida,Seminole County,470856,471471
50,3,5,12,119,Florida,Sumter County,129752,130293
50,3,5,12,121,Florida,Suwannee County,43461,43518
50,3,5,12,123,Florida,Taylor County,21799,21756
50,3,5,12,125,Florida,Union County,16145,15442
50,3,5,12,127,Florida,Volusia County,553543,555791
50,3,5,12,129,Florida,Wakulla County,33763,33917
50,3,5,12,131,Florida,Walton County,75305,75899
50,3,5,12,133,Florida,Washington County,25321,25324
40,3,5,13,0,Georgia,Georgia,10713861,10732595
50,3,5,13,1,Georgia,Appling County,18447,18376
50,3,5,13,3,Georgia,Atkinson County,8283,8307
50,3,5,13,5,Georgia,Bacon County,11143,11113
50,3,5,13,7,Georgia,Baker County,2874,2848
50,3,5,13,9,Georgia,Baldwin County,43795,43786
50,3,5,13,11,Georgia,Banks County,18083,18129
50,3,5,13,13,Georgia,Barrow County,83575,84066
50,3,5,13,15,Georgia,Bartow County,108872,109283
50,3,5,13,17,Georgia,Ben Hill County,17192,17166
50,3,5,13,19,Georgia,Berrien County,18155,18143
50,3,5,13,21,Georgia,Bibb County,157358,157054
50,3,5,13,23,Georgia,Bleckley County,12586,12515
50,3,5,13,25,Georgia,Brantley County,18024,18046
50,3,5,13,27,Georgia,Brooks County,16304,16271
50,3,5,13,29,Georgia,Bryan County,44741,45048
50,3,5,13,31,Georgia,Bulloch County,79638,79919
50,3,5,13,33,Georgia,Burke County,24597,24632
50,3,5,13,35,Georgia,Butts County,25432,25549
50,3,5,13,37,Georgia,Calhoun County,5573,5572
50,3,5,13,39,Georgia,Camden County,54769,54928
50,3,5,13,43,Georgia,Candler County,11003,11036
50,3,5,13,45,Georgia,Carroll County,119132,119394
50,3,5,13,47,Georgia,Catoosa County,67879,68034
50,3,5,13,49,Georgia,Charlton County,12511,12527
50,3,5,13,51,Georgia,Chatham County,295261,295113
50,3,5,13,53,Georgia,Chattahoochee County,9568,9468
50,3,5,13,55,Georgia,Chattooga County,24975,24927
50,3,5,13,57,Georgia,Cherokee County,266615,268142
50,3,5,13,59,Georgia,Clarke County,128670,128595
50,3,5,13,61,Georgia,Clay County,2846,2830
50,3,5,13,63,Georgia,Clayton County,299406,299345
50,3,5,13,65,Georgia,Clinch County,6749,6729
50,3,5,13,67,Georgia,Cobb County,766088,766385
50,3,5,13,69,Georgia,Coffee County,43089,43048
50,3,5,13,71,Georgia,Colquitt County,45904,45908
50,3,5,13,73,Georgia,Columbia County,156019,156860
50,3,5,13,75,Georgia,Cook County,17232,17238
50,3,5,13,77,Georgia,Coweta County,146159,146746
50,3,5,13,79,Georgia,Crawford County,12131,12093
50,3,5,13,81,Georgia,Crisp County,20131,20058
50,3,5,13,83,Georgia,Dade County,16240,16233
50,3,5,13,85,Georgia,Dawson County,26797,27062
50,3,5,13,87,Georgia,Decatur County,29479,29436
50,3,5,13,89,Georgia,DeKalb County,764458,764585
50,3,5,13,91,Georgia,Dodge County,20005,19949
50,3,5,13,93,Georgia,Dooly County,11213,11166
50,3,5,13,95,Georgia,Dougherty County,85796,85173
50,3,5,13,97,Georgia,Douglas County,144361,144698
50,3,5,13,99,Georgia,Early County,10852,10793
50,3,5,13,101,Georgia,Echols County,3701,3716
50,3,5,13,103,Georgia,Effingham County,64789,65180
50,3,5,13,105,Georgia,Elbert County,19632,19666
50,3,5,13,107,Georgia,Emanuel County,22762,22876
50,3,5,13,109,Georgia,Evans County,10775,10794
50,3,5,13,111,Georgia,Fannin County,25331,25451
50,3,5,13,113,Georgia,Fayette County,119193,119507
50,3,5,13,115,Georgia,Floyd County,98589,98597
50,3,5,13,117,Georgia,Forsyth County,251285,252877
50,3,5,13,119,Georgia,Franklin County,23427,23476
50,3,5,13,121,Georgia,Fulton County,1066559,1069457
50,3,5,13,123,Georgia,Gilmer County,31343,31420
50,3,5,13,125,Georgia,Glascock County,2886,2898
50,3,5,13,127,Georgia,Glynn County,84500,84479
50,3,5,13,129,Georgia,Gordon County,57551,57730
50,3,5,13,131,Georgia,Grady County,26234,26213
50,3,5,13,133,Georgia,Greene County,18915,19030
50,3,5,13,135,Georgia,Gwinnett County,957385,958317
50,3,5,13,137,Georgia,Habersham County,46027,46112
50,3,5,13,139,Georgia,Hall County,202813,203382
50,3,5,13,141,Georgia,Hancock County,8735,8711
50,3,5,13,143,Georgia,Haralson County,29928,30050
50,3,5,13,145,Georgia,Harris County,34674,34907
50,3,5,13,147,Georgia,Hart County,25830,25872
50,3,5,13,149,Georgia,Heard County,11410,11445
50,3,5,13,151,Georgia,Henry County,240686,241869
50,3,5,13,153,Georgia,Houston County,163630,164325
50,3,5,13,155,Georgia,Irwin County,9664,9646
50,3,5,13,157,Georgia,Jackson County,75945,76765
50,3,5,13,159,Georgia,Jasper County,14599,14671
50,3,5,13,161,Georgia,Jeff Davis County,14779,14800
50,3,5,13,163,Georgia,Jefferson County,15712,15677
50,3,5,13,165,Georgia,Jenkins County,8674,8660
50,3,5,13,167,Georgia,Johnson County,9185,9180
50,3,5,13,169,Georgia,Jones County,28331,28368
50,3,5,13,171,Georgia,Lamar County,18505,18555
50,3,5,13,173,Georgia,Lanier County,9873,9917
50,3,5,13,175,Georgia,Laurens County,49576,49543
50,3,5,13,177,Georgia,Lee County,33161,33211
50,3,5,13,179,Georgia,Liberty County,65277,65330
50,3,5,13,181,Georgia,Lincoln County,7689,7702
50,3,5,13,183,Georgia,Long County,16150,16256
50,3,5,13,185,Georgia,Lowndes County,118259,118436
50,3,5,13,187,Georgia,Lumpkin County,33486,33640
50,3,5,13,189,Georgia,McDuffie County,21628,21609
50,3,5,13,191,Georgia,McIntosh County,10970,10981
50,3,5,13,193,Georgia,Macon County,12078,12018
50,3,5,13,195,Georgia,Madison County,30116,30266
50,3,5,13,197,Georgia,Marion County,7503,7529
50,3,5,13,199,Georgia,Meriwether County,20617,20610
50,3,5,13,201,Georgia,Miller County,6002,5995
50,3,5,13,205,Georgia,Mitchell County,21767,21676
50,3,5,13,207,Georgia,Monroe County,27959,28065
50,3,5,13,209,Georgia,Montgomery County,8600,8565
50,3,5,13,211,Georgia,Morgan County,20095,20202
50,3,5,13,213,Georgia,Murray County,39969,39996
50,3,5,13,215,Georgia,Muscogee County,206914,207016
50,3,5,13,217,Georgia,Newton County,112553,112902
50,3,5,13,219,Georgia,Oconee County,41783,42004
50,3,5,13,221,Georgia,Oglethorpe County,14827,14869
50,3,5,13,223,Georgia,Paulding County,168630,169516
